name,area_hint,categories,recommendations,accounts,naver_search,kakao_search
꽁티드툴레아 1,압구정로데오역,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%BD%81%ED%8B%B0%EB%93%9C%ED%88%B4%EB%A0%88%EC%95%84%201%20%EC%95%95%EA%B5%AC%EC%A0%95%EB%A1%9C%EB%8D%B0%EC%98%A4%EC%97%AD,https://map.kakao.com/link/search/%EA%BD%81%ED%8B%B0%EB%93%9C%ED%88%B4%EB%A0%88%EC%95%84%201%20%EC%95%95%EA%B5%AC%EC%A0%95%EB%A1%9C%EB%8D%B0%EC%98%A4%EC%97%AD
꼬모윤 북촌점,1계동,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%BC%AC%EB%AA%A8%EC%9C%A4%20%EB%B6%81%EC%B4%8C%EC%A0%90%201%EA%B3%84%EB%8F%99,https://map.kakao.com/link/search/%EA%BC%AC%EB%AA%A8%EC%9C%A4%20%EB%B6%81%EC%B4%8C%EC%A0%90%201%EA%B3%84%EB%8F%99
"꺼거""",삼각지역,"맛집, 술집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%BA%BC%EA%B1%B0%22%20%EC%82%BC%EA%B0%81%EC%A7%80%EC%97%AD,https://map.kakao.com/link/search/%EA%BA%BC%EA%B1%B0%22%20%EC%82%BC%EA%B0%81%EC%A7%80%EC%97%AD
깡통집,경성대.부경대역,"맛집, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B9%A1%ED%86%B5%EC%A7%91%20%EA%B2%BD%EC%84%B1%EB%8C%80.%EB%B6%80%EA%B2%BD%EB%8C%80%EC%97%AD,https://map.kakao.com/link/search/%EA%B9%A1%ED%86%B5%EC%A7%91%20%EA%B2%BD%EC%84%B1%EB%8C%80.%EB%B6%80%EA%B2%BD%EB%8C%80%EC%97%AD
깡통83포차,디지털미디어시티역,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%EA%B9%A1%ED%86%B583%ED%8F%AC%EC%B0%A8%20%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%8B%9C%ED%8B%B0%EC%97%AD,https://map.kakao.com/link/search/%EA%B9%A1%ED%86%B583%ED%8F%AC%EC%B0%A8%20%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%8B%9C%ED%8B%B0%EC%97%AD
깔리또,버티고개역,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B9%94%EB%A6%AC%EB%98%90%20%EB%B2%84%ED%8B%B0%EA%B3%A0%EA%B0%9C%EC%97%AD,https://map.kakao.com/link/search/%EA%B9%94%EB%A6%AC%EB%98%90%20%EB%B2%84%ED%8B%B0%EA%B3%A0%EA%B0%9C%EC%97%AD
까치집,이촌역,맛집,1,knewnew.official,https://map.naver.com/p/search/%EA%B9%8C%EC%B9%98%EC%A7%91%20%EC%9D%B4%EC%B4%8C%EC%97%AD,https://map.kakao.com/link/search/%EA%B9%8C%EC%B9%98%EC%A7%91%20%EC%9D%B4%EC%B4%8C%EC%97%AD
까이식당,이대역,맛집,1,knewnew.official,https://map.naver.com/p/search/%EA%B9%8C%EC%9D%B4%EC%8B%9D%EB%8B%B9%20%EC%9D%B4%EB%8C%80%EC%97%AD,https://map.kakao.com/link/search/%EA%B9%8C%EC%9D%B4%EC%8B%9D%EB%8B%B9%20%EC%9D%B4%EB%8C%80%EC%97%AD
까예 데 고미스,경복궁역,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B9%8C%EC%98%88%20%EB%8D%B0%20%EA%B3%A0%EB%AF%B8%EC%8A%A4%20%EA%B2%BD%EB%B3%B5%EA%B6%81%EC%97%AD,https://map.kakao.com/link/search/%EA%B9%8C%EC%98%88%20%EB%8D%B0%20%EA%B3%A0%EB%AF%B8%EC%8A%A4%20%EA%B2%BD%EB%B3%B5%EA%B6%81%EC%97%AD
까눌레,,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B9%8C%EB%88%8C%EB%A0%88,https://map.kakao.com/link/search/%EA%B9%8C%EB%88%8C%EB%A0%88
깊픈,안국역,맛집,1,knewnew.official,https://map.naver.com/p/search/%EA%B9%8A%ED%94%88%20%EC%95%88%EA%B5%AD%EC%97%AD,https://map.kakao.com/link/search/%EA%B9%8A%ED%94%88%20%EC%95%88%EA%B5%AD%EC%97%AD
김치와 짜사이를 올린 냉오차즈케,390엔,여행·숙소,1,knewnew.official,https://map.naver.com/p/search/%EA%B9%80%EC%B9%98%EC%99%80%20%EC%A7%9C%EC%82%AC%EC%9D%B4%EB%A5%BC%20%EC%98%AC%EB%A6%B0%20%EB%83%89%EC%98%A4%EC%B0%A8%EC%A6%88%EC%BC%80%20390%EC%97%94,https://map.kakao.com/link/search/%EA%B9%80%EC%B9%98%EC%99%80%20%EC%A7%9C%EC%82%AC%EC%9D%B4%EB%A5%BC%20%EC%98%AC%EB%A6%B0%20%EB%83%89%EC%98%A4%EC%B0%A8%EC%A6%88%EC%BC%80%20390%EC%97%94
김치,프랑스 파리,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B9%80%EC%B9%98%20%ED%94%84%EB%9E%91%EC%8A%A4%20%ED%8C%8C%EB%A6%AC,https://map.kakao.com/link/search/%EA%B9%80%EC%B9%98%20%ED%94%84%EB%9E%91%EC%8A%A4%20%ED%8C%8C%EB%A6%AC
김숙성 대흥본점 I,대응역,술집,1,knewnew.official,https://map.naver.com/p/search/%EA%B9%80%EC%88%99%EC%84%B1%20%EB%8C%80%ED%9D%A5%EB%B3%B8%EC%A0%90%20I%20%EB%8C%80%EC%9D%91%EC%97%AD,https://map.kakao.com/link/search/%EA%B9%80%EC%88%99%EC%84%B1%20%EB%8C%80%ED%9D%A5%EB%B3%B8%EC%A0%90%20I%20%EB%8C%80%EC%9D%91%EC%97%AD
김밥대장 삼계탕김밥 팝업,,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B9%80%EB%B0%A5%EB%8C%80%EC%9E%A5%20%EC%82%BC%EA%B3%84%ED%83%95%EA%B9%80%EB%B0%A5%20%ED%8C%9D%EC%97%85,https://map.kakao.com/link/search/%EA%B9%80%EB%B0%A5%EB%8C%80%EC%9E%A5%20%EC%82%BC%EA%B3%84%ED%83%95%EA%B9%80%EB%B0%A5%20%ED%8C%9D%EC%97%85
긴 선물 시켜불리자 ^,의 모습을 상상해 봅니다. 반드시 그런 날,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%B4%20%EC%84%A0%EB%AC%BC%20%EC%8B%9C%EC%BC%9C%EB%B6%88%EB%A6%AC%EC%9E%90%20%5E%20%EC%9D%98%20%EB%AA%A8%EC%8A%B5%EC%9D%84%20%EC%83%81%EC%83%81%ED%95%B4%20%EB%B4%85%EB%8B%88%EB%8B%A4.%20%EB%B0%98%EB%93%9C%EC%8B%9C%20%EA%B7%B8%EB%9F%B0%20%EB%82%A0,https://map.kakao.com/link/search/%EA%B8%B4%20%EC%84%A0%EB%AC%BC%20%EC%8B%9C%EC%BC%9C%EB%B6%88%EB%A6%AC%EC%9E%90%20%5E%20%EC%9D%98%20%EB%AA%A8%EC%8A%B5%EC%9D%84%20%EC%83%81%EC%83%81%ED%95%B4%20%EB%B4%85%EB%8B%88%EB%8B%A4.%20%EB%B0%98%EB%93%9C%EC%8B%9C%20%EA%B7%B8%EB%9F%B0%20%EB%82%A0
기프트 셀렉샵 탭 1호점,신풍동,"맛집, 술집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%B0%ED%94%84%ED%8A%B8%20%EC%85%80%EB%A0%89%EC%83%B5%20%ED%83%AD%201%ED%98%B8%EC%A0%90%20%EC%8B%A0%ED%92%8D%EB%8F%99,https://map.kakao.com/link/search/%EA%B8%B0%ED%94%84%ED%8A%B8%20%EC%85%80%EB%A0%89%EC%83%B5%20%ED%83%AD%201%ED%98%B8%EC%A0%90%20%EC%8B%A0%ED%92%8D%EB%8F%99
기푸토,부산광역시,"걸스, 맛집, 쇼핑, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%B0%ED%91%B8%ED%86%A0%20%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/link/search/%EA%B8%B0%ED%91%B8%ED%86%A0%20%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
기지,,"맛집, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%B0%EC%A7%80,https://map.kakao.com/link/search/%EA%B8%B0%EC%A7%80
기웃,청구역,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B8%B0%EC%9B%83%20%EC%B2%AD%EA%B5%AC%EC%97%AD,https://map.kakao.com/link/search/%EA%B8%B0%EC%9B%83%20%EC%B2%AD%EA%B5%AC%EC%97%AD
기대분,,"맛집, 쇼핑, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%B0%EB%8C%80%EB%B6%84,https://map.kakao.com/link/search/%EA%B8%B0%EB%8C%80%EB%B6%84
기념과 성인은 금지하네 소다. 다양이 참고%출이 되어 우리나,3을 기까이 본 것인으로 옛 달을 충한 사료,"맛집, 여행·숙소, 전시·문화",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%B0%EB%85%90%EA%B3%BC%20%EC%84%B1%EC%9D%B8%EC%9D%80%20%EA%B8%88%EC%A7%80%ED%95%98%EB%84%A4%20%EC%86%8C%EB%8B%A4.%20%EB%8B%A4%EC%96%91%EC%9D%B4%20%EC%B0%B8%EA%B3%A0%25%EC%B6%9C%EC%9D%B4%20%EB%90%98%EC%96%B4%20%EC%9A%B0%EB%A6%AC%EB%82%98%203%EC%9D%84%20%EA%B8%B0%EA%B9%8C%EC%9D%B4%20%EB%B3%B8%20%EA%B2%83%EC%9D%B8%EC%9C%BC%EB%A1%9C%20%EC%98%9B%20%EB%8B%AC%EC%9D%84%20%EC%B6%A9%ED%95%9C%20%EC%82%AC%EB%A3%8C,https://map.kakao.com/link/search/%EA%B8%B0%EB%85%90%EA%B3%BC%20%EC%84%B1%EC%9D%B8%EC%9D%80%20%EA%B8%88%EC%A7%80%ED%95%98%EB%84%A4%20%EC%86%8C%EB%8B%A4.%20%EB%8B%A4%EC%96%91%EC%9D%B4%20%EC%B0%B8%EA%B3%A0%25%EC%B6%9C%EC%9D%B4%20%EB%90%98%EC%96%B4%20%EC%9A%B0%EB%A6%AC%EB%82%98%203%EC%9D%84%20%EA%B8%B0%EA%B9%8C%EC%9D%B4%20%EB%B3%B8%20%EA%B2%83%EC%9D%B8%EC%9C%BC%EB%A1%9C%20%EC%98%9B%20%EB%8B%AC%EC%9D%84%20%EC%B6%A9%ED%95%9C%20%EC%82%AC%EB%A3%8C
기lofi,탄방동,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B8%B0lofi%20%ED%83%84%EB%B0%A9%EB%8F%99,https://map.kakao.com/link/search/%EA%B8%B0lofi%20%ED%83%84%EB%B0%A9%EB%8F%99
기 1ROAIG,,맛집,1,knewnew.official,https://map.naver.com/p/search/%EA%B8%B0%201ROAIG,https://map.kakao.com/link/search/%EA%B8%B0%201ROAIG
급액입력,,맛집,1,knewnew.official,https://map.naver.com/p/search/%EA%B8%89%EC%95%A1%EC%9E%85%EB%A0%A5,https://map.kakao.com/link/search/%EA%B8%89%EC%95%A1%EC%9E%85%EB%A0%A5
금지옥엽 무명씨네,1| 고사동,"독서, 맛집, 쇼핑, 술집, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%88%EC%A7%80%EC%98%A5%EC%97%BD%20%EB%AC%B4%EB%AA%85%EC%94%A8%EB%84%A4%201%7C%20%EA%B3%A0%EC%82%AC%EB%8F%99,https://map.kakao.com/link/search/%EA%B8%88%EC%A7%80%EC%98%A5%EC%97%BD%20%EB%AC%B4%EB%AA%85%EC%94%A8%EB%84%A4%201%7C%20%EA%B3%A0%EC%82%AC%EB%8F%99
금쓰기 완전 정,전북 익산시,"독서, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%88%EC%93%B0%EA%B8%B0%20%EC%99%84%EC%A0%84%20%EC%A0%95%20%EC%A0%84%EB%B6%81%20%EC%9D%B5%EC%82%B0%EC%8B%9C,https://map.kakao.com/link/search/%EA%B8%88%EC%93%B0%EA%B8%B0%20%EC%99%84%EC%A0%84%20%EC%A0%95%20%EC%A0%84%EB%B6%81%20%EC%9D%B5%EC%82%B0%EC%8B%9C
금강산호프,합정역,술집,1,knewnew.official,https://map.naver.com/p/search/%EA%B8%88%EA%B0%95%EC%82%B0%ED%98%B8%ED%94%84%20%ED%95%A9%EC%A0%95%EC%97%AD,https://map.kakao.com/link/search/%EA%B8%88%EA%B0%95%EC%82%B0%ED%98%B8%ED%94%84%20%ED%95%A9%EC%A0%95%EC%97%AD
금 전,천안 신부동,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%88%20%EC%A0%84%20%EC%B2%9C%EC%95%88%20%EC%8B%A0%EB%B6%80%EB%8F%99,https://map.kakao.com/link/search/%EA%B8%88%20%EC%A0%84%20%EC%B2%9C%EC%95%88%20%EC%8B%A0%EB%B6%80%EB%8F%99
글자를 수집하는 개미의 집,,걸스,1,knewnew.official,https://map.naver.com/p/search/%EA%B8%80%EC%9E%90%EB%A5%BC%20%EC%88%98%EC%A7%91%ED%95%98%EB%8A%94%20%EA%B0%9C%EB%AF%B8%EC%9D%98%20%EC%A7%91,https://map.kakao.com/link/search/%EA%B8%80%EC%9E%90%EB%A5%BC%20%EC%88%98%EC%A7%91%ED%95%98%EB%8A%94%20%EA%B0%9C%EB%AF%B8%EC%9D%98%20%EC%A7%91
글리코 사인 난바역구도보5분,,"맛집, 쇼핑, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%80%EB%A6%AC%EC%BD%94%20%EC%82%AC%EC%9D%B8%20%EB%82%9C%EB%B0%94%EC%97%AD%EA%B5%AC%EB%8F%84%EB%B3%B45%EB%B6%84,https://map.kakao.com/link/search/%EA%B8%80%EB%A6%AC%EC%BD%94%20%EC%82%AC%EC%9D%B8%20%EB%82%9C%EB%B0%94%EC%97%AD%EA%B5%AC%EB%8F%84%EB%B3%B45%EB%B6%84
글리브,모란역,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B8%80%EB%A6%AC%EB%B8%8C%20%EB%AA%A8%EB%9E%80%EC%97%AD,https://map.kakao.com/link/search/%EA%B8%80%EB%A6%AC%EB%B8%8C%20%EB%AA%A8%EB%9E%80%EC%97%AD
"글루타인산나트륨, 호박산이 나트륨. 5-리글리 오리드이나트",서울,맛집,1,knewnew.official,https://map.naver.com/p/search/%EA%B8%80%EB%A3%A8%ED%83%80%EC%9D%B8%EC%82%B0%EB%82%98%ED%8A%B8%EB%A5%A8%2C%20%ED%98%B8%EB%B0%95%EC%82%B0%EC%9D%B4%20%EB%82%98%ED%8A%B8%EB%A5%A8.%205-%EB%A6%AC%EA%B8%80%EB%A6%AC%20%EC%98%A4%EB%A6%AC%EB%93%9C%EC%9D%B4%EB%82%98%ED%8A%B8%20%EC%84%9C%EC%9A%B8,https://map.kakao.com/link/search/%EA%B8%80%EB%A3%A8%ED%83%80%EC%9D%B8%EC%82%B0%EB%82%98%ED%8A%B8%EB%A5%A8%2C%20%ED%98%B8%EB%B0%95%EC%82%B0%EC%9D%B4%20%EB%82%98%ED%8A%B8%EB%A5%A8.%205-%EB%A6%AC%EA%B8%80%EB%A6%AC%20%EC%98%A4%EB%A6%AC%EB%93%9C%EC%9D%B4%EB%82%98%ED%8A%B8%20%EC%84%9C%EC%9A%B8
글루골루,연희104고지앞 정류장-> 도보 10분,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B8%80%EB%A3%A8%EA%B3%A8%EB%A3%A8%20%EC%97%B0%ED%9D%AC104%EA%B3%A0%EC%A7%80%EC%95%9E%20%EC%A0%95%EB%A5%98%EC%9E%A5-%3E%20%EB%8F%84%EB%B3%B4%2010%EB%B6%84,https://map.kakao.com/link/search/%EA%B8%80%EB%A3%A8%EA%B3%A8%EB%A3%A8%20%EC%97%B0%ED%9D%AC104%EA%B3%A0%EC%A7%80%EC%95%9E%20%EC%A0%95%EB%A5%98%EC%9E%A5-%3E%20%EB%8F%84%EB%B3%B4%2010%EB%B6%84
근처 카페 가서 디저트 먹기,,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%BC%EC%B2%98%20%EC%B9%B4%ED%8E%98%20%EA%B0%80%EC%84%9C%20%EB%94%94%EC%A0%80%ED%8A%B8%20%EB%A8%B9%EA%B8%B0,https://map.kakao.com/link/search/%EA%B7%BC%EC%B2%98%20%EC%B9%B4%ED%8E%98%20%EA%B0%80%EC%84%9C%20%EB%94%94%EC%A0%80%ED%8A%B8%20%EB%A8%B9%EA%B8%B0
그문화다방,상수역,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%AC%B8%ED%99%94%EB%8B%A4%EB%B0%A9%20%EC%83%81%EC%88%98%EC%97%AD,https://map.kakao.com/link/search/%EA%B7%B8%EB%AC%B8%ED%99%94%EB%8B%A4%EB%B0%A9%20%EC%83%81%EC%88%98%EC%97%AD
그린호프 I,신용산역,술집,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%A6%B0%ED%98%B8%ED%94%84%20I%20%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD,https://map.kakao.com/link/search/%EA%B7%B8%EB%A6%B0%ED%98%B8%ED%94%84%20I%20%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD
그린라멘샵,총무로역,"맛집, 술집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%A6%B0%EB%9D%BC%EB%A9%98%EC%83%B5%20%EC%B4%9D%EB%AC%B4%EB%A1%9C%EC%97%AD,https://map.kakao.com/link/search/%EA%B7%B8%EB%A6%B0%EB%9D%BC%EB%A9%98%EC%83%B5%20%EC%B4%9D%EB%AC%B4%EB%A1%9C%EC%97%AD
그린델발트 Grindelwald,,여행·숙소,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%A6%B0%EB%8D%B8%EB%B0%9C%ED%8A%B8%20Grindelwald,https://map.kakao.com/link/search/%EA%B7%B8%EB%A6%B0%EB%8D%B8%EB%B0%9C%ED%8A%B8%20Grindelwald
그릭 수블라키 냐짱,나트랑계 서브웨이로 가볍게 여행 시작!,"맛집, 여행·숙소",1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%A6%AD%20%EC%88%98%EB%B8%94%EB%9D%BC%ED%82%A4%20%EB%83%90%EC%A7%B1%20%EB%82%98%ED%8A%B8%EB%9E%91%EA%B3%84%20%EC%84%9C%EB%B8%8C%EC%9B%A8%EC%9D%B4%EB%A1%9C%20%EA%B0%80%EB%B3%8D%EA%B2%8C%20%EC%97%AC%ED%96%89%20%EC%8B%9C%EC%9E%91%21,https://map.kakao.com/link/search/%EA%B7%B8%EB%A6%AD%20%EC%88%98%EB%B8%94%EB%9D%BC%ED%82%A4%20%EB%83%90%EC%A7%B1%20%EB%82%98%ED%8A%B8%EB%9E%91%EA%B3%84%20%EC%84%9C%EB%B8%8C%EC%9B%A8%EC%9D%B4%EB%A1%9C%20%EA%B0%80%EB%B3%8D%EA%B2%8C%20%EC%97%AC%ED%96%89%20%EC%8B%9C%EC%9E%91%21
그리즈,가좌역,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%A6%AC%EC%A6%88%20%EA%B0%80%EC%A2%8C%EC%97%AD,https://map.kakao.com/link/search/%EA%B7%B8%EB%A6%AC%EC%A6%88%20%EA%B0%80%EC%A2%8C%EC%97%AD
그룸 [ 다가동3가,십년지기 친구들과 저녁은 역시 한식,맛집,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%A3%B8%20%5B%20%EB%8B%A4%EA%B0%80%EB%8F%993%EA%B0%80%20%EC%8B%AD%EB%85%84%EC%A7%80%EA%B8%B0%20%EC%B9%9C%EA%B5%AC%EB%93%A4%EA%B3%BC%20%EC%A0%80%EB%85%81%EC%9D%80%20%EC%97%AD%EC%8B%9C%20%ED%95%9C%EC%8B%9D,https://map.kakao.com/link/search/%EA%B7%B8%EB%A3%B8%20%5B%20%EB%8B%A4%EA%B0%80%EB%8F%993%EA%B0%80%20%EC%8B%AD%EB%85%84%EC%A7%80%EA%B8%B0%20%EC%B9%9C%EA%B5%AC%EB%93%A4%EA%B3%BC%20%EC%A0%80%EB%85%81%EC%9D%80%20%EC%97%AD%EC%8B%9C%20%ED%95%9C%EC%8B%9D
그로어스 도곡,매봉역,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%A1%9C%EC%96%B4%EC%8A%A4%20%EB%8F%84%EA%B3%A1%20%EB%A7%A4%EB%B4%89%EC%97%AD,https://map.kakao.com/link/search/%EA%B7%B8%EB%A1%9C%EC%96%B4%EC%8A%A4%20%EB%8F%84%EA%B3%A1%20%EB%A7%A4%EB%B4%89%EC%97%AD
그레이맨션 삼청스토어,안국역,맛집,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%A0%88%EC%9D%B4%EB%A7%A8%EC%85%98%20%EC%82%BC%EC%B2%AD%EC%8A%A4%ED%86%A0%EC%96%B4%20%EC%95%88%EA%B5%AD%EC%97%AD,https://map.kakao.com/link/search/%EA%B7%B8%EB%A0%88%EC%9D%B4%EB%A7%A8%EC%85%98%20%EC%82%BC%EC%B2%AD%EC%8A%A4%ED%86%A0%EC%96%B4%20%EC%95%88%EA%B5%AD%EC%97%AD
그래서그랬어,충무로역,쇼핑,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%9E%98%EC%84%9C%EA%B7%B8%EB%9E%AC%EC%96%B4%20%EC%B6%A9%EB%AC%B4%EB%A1%9C%EC%97%AD,https://map.kakao.com/link/search/%EA%B7%B8%EB%9E%98%EC%84%9C%EA%B7%B8%EB%9E%AC%EC%96%B4%20%EC%B6%A9%EB%AC%B4%EB%A1%9C%EC%97%AD
그니랑,증산역,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EB%8B%88%EB%9E%91%20%EC%A6%9D%EC%82%B0%EC%97%AD,https://map.kakao.com/link/search/%EA%B7%B8%EB%8B%88%EB%9E%91%20%EC%A6%9D%EC%82%B0%EC%97%AD
그게청춘이니까,반월당역,맛집,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%B8%EA%B2%8C%EC%B2%AD%EC%B6%98%EC%9D%B4%EB%8B%88%EA%B9%8C%20%EB%B0%98%EC%9B%94%EB%8B%B9%EC%97%AD,https://map.kakao.com/link/search/%EA%B7%B8%EA%B2%8C%EC%B2%AD%EC%B6%98%EC%9D%B4%EB%8B%88%EA%B9%8C%20%EB%B0%98%EC%9B%94%EB%8B%B9%EC%97%AD
규카츠 교토가츠규 하라주쿠점,메이지진구마에역,"맛집, 쇼핑, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B7%9C%EC%B9%B4%EC%B8%A0%20%EA%B5%90%ED%86%A0%EA%B0%80%EC%B8%A0%EA%B7%9C%20%ED%95%98%EB%9D%BC%EC%A3%BC%EC%BF%A0%EC%A0%90%20%EB%A9%94%EC%9D%B4%EC%A7%80%EC%A7%84%EA%B5%AC%EB%A7%88%EC%97%90%EC%97%AD,https://map.kakao.com/link/search/%EA%B7%9C%EC%B9%B4%EC%B8%A0%20%EA%B5%90%ED%86%A0%EA%B0%80%EC%B8%A0%EA%B7%9C%20%ED%95%98%EB%9D%BC%EC%A3%BC%EC%BF%A0%EC%A0%90%20%EB%A9%94%EC%9D%B4%EC%A7%80%EC%A7%84%EA%B5%AC%EB%A7%88%EC%97%90%EC%97%AD
규스지,소힘줄꼬치,여행·숙소,1,knewnew.official,https://map.naver.com/p/search/%EA%B7%9C%EC%8A%A4%EC%A7%80%20%EC%86%8C%ED%9E%98%EC%A4%84%EA%BC%AC%EC%B9%98,https://map.kakao.com/link/search/%EA%B7%9C%EC%8A%A4%EC%A7%80%20%EC%86%8C%ED%9E%98%EC%A4%84%EA%BC%AC%EC%B9%98
규 5,키티 좋아하는 친구가 있다면 같이 찍어보자!,"맛집, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EA%B7%9C%205%20%ED%82%A4%ED%8B%B0%20%EC%A2%8B%EC%95%84%ED%95%98%EB%8A%94%20%EC%B9%9C%EA%B5%AC%EA%B0%80%20%EC%9E%88%EB%8B%A4%EB%A9%B4%20%EA%B0%99%EC%9D%B4%20%EC%B0%8D%EC%96%B4%EB%B3%B4%EC%9E%90%21,https://map.kakao.com/link/search/%EA%B7%9C%205%20%ED%82%A4%ED%8B%B0%20%EC%A2%8B%EC%95%84%ED%95%98%EB%8A%94%20%EC%B9%9C%EA%B5%AC%EA%B0%80%20%EC%9E%88%EB%8B%A4%EB%A9%B4%20%EA%B0%99%EC%9D%B4%20%EC%B0%8D%EC%96%B4%EB%B3%B4%EC%9E%90%21
굿시즌,나성동에 새로 생긴 브런치 카페로,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B5%BF%EC%8B%9C%EC%A6%8C%20%EB%82%98%EC%84%B1%EB%8F%99%EC%97%90%20%EC%83%88%EB%A1%9C%20%EC%83%9D%EA%B8%B4%20%EB%B8%8C%EB%9F%B0%EC%B9%98%20%EC%B9%B4%ED%8E%98%EB%A1%9C,https://map.kakao.com/link/search/%EA%B5%BF%EC%8B%9C%EC%A6%8C%20%EB%82%98%EC%84%B1%EB%8F%99%EC%97%90%20%EC%83%88%EB%A1%9C%20%EC%83%9D%EA%B8%B4%20%EB%B8%8C%EB%9F%B0%EC%B9%98%20%EC%B9%B4%ED%8E%98%EB%A1%9C
굿스터프,부천역,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B5%BF%EC%8A%A4%ED%84%B0%ED%94%84%20%EB%B6%80%EC%B2%9C%EC%97%AD,https://map.kakao.com/link/search/%EA%B5%BF%EC%8A%A4%ED%84%B0%ED%94%84%20%EB%B6%80%EC%B2%9C%EC%97%AD
굴과 김페스토 파스타 : 14000원(EM,,카페,1,knewnew.official,https://map.naver.com/p/search/%EA%B5%B4%EA%B3%BC%20%EA%B9%80%ED%8E%98%EC%8A%A4%ED%86%A0%20%ED%8C%8C%EC%8A%A4%ED%83%80%20%3A%2014000%EC%9B%90%28EM,https://map.kakao.com/link/search/%EA%B5%B4%EA%B3%BC%20%EA%B9%80%ED%8E%98%EC%8A%A4%ED%86%A0%20%ED%8C%8C%EC%8A%A4%ED%83%80%20%3A%2014000%EC%9B%90%28EM
"굴(0000)₩ 5,000",,술집,1,knewnew.official,https://map.naver.com/p/search/%EA%B5%B4%280000%29%E2%82%A9%205%2C000,https://map.kakao.com/link/search/%EA%B5%B4%280000%29%E2%82%A9%205%2C000
군자 기록 이,군자역,술집,1,knewnew.official,https://map.naver.com/p/search/%EA%B5%B0%EC%9E%90%20%EA%B8%B0%EB%A1%9D%20%EC%9D%B4%20%EA%B5%B0%EC%9E%90%EC%97%AD,https://map.kakao.com/link/search/%EA%B5%B0%EC%9E%90%20%EA%B8%B0%EB%A1%9D%20%EC%9D%B4%20%EA%B5%B0%EC%9E%90%EC%97%AD
